Cacheblock,op_pair_count,temperature
7f725416dec0,59,Hot (11+ pairs)
7f725416df00,33,Hot (11+ pairs)
7f725416df40,26,Hot (11+ pairs)
7f725416df80,6,Warm (3-10 pairs)
7f725416dfc0,17,Hot (11+ pairs)
7f725416e000,13,Hot (11+ pairs)
7f725416e0c0,1,Cold (1-2 pairs)
7f725416e100,6,Warm (3-10 pairs)
7f725416e140,7,Warm (3-10 pairs)
7f725416e180,32,Hot (11+ pairs)
7f725416e1c0,37,Hot (11+ pairs)
7f725416e200,36,Hot (11+ pairs)
7f725416e240,38,Hot (11+ pairs)
7f725416e280,81,Hot (11+ pairs)
7f725416e2c0,148,Super Hot (top 1%)
7f725416e300,153,Super Hot (top 1%)
7f725416e340,281,Super Hot (top 1%)
7f725416e380,95,Hot (11+ pairs)
7f725416e3c0,186,Super Hot (top 1%)
7f725416e400,252,Super Hot (top 1%)
7f725416e440,168,Super Hot (top 1%)
7f725416e480,213,Super Hot (top 1%)
7f725416e4c0,171,Super Hot (top 1%)
7f725416e500,159,Super Hot (top 1%)
7f725416e540,156,Super Hot (top 1%)
7f725416e580,167,Super Hot (top 1%)
7f725416e5c0,196,Super Hot (top 1%)
7f725416e600,102,Hot (11+ pairs)
7f725416e640,190,Super Hot (top 1%)
7f725416e680,150,Super Hot (top 1%)
7f725416e6c0,167,Super Hot (top 1%)
7f725416e700,165,Super Hot (top 1%)
7f725416e740,179,Super Hot (top 1%)
7f725416e780,113,Hot (11+ pairs)
7f725416e7c0,223,Super Hot (top 1%)
7f725416e800,203,Super Hot (top 1%)
7f725416e840,217,Super Hot (top 1%)
7f725416e880,162,Super Hot (top 1%)
7f725416e8c0,116,Hot (11+ pairs)
7f725416e900,121,Hot (11+ pairs)
7f725416e940,143,Hot (11+ pairs)
7f725416e980,245,Super Hot (top 1%)
7f725416e9c0,258,Super Hot (top 1%)
7f725416ea00,195,Super Hot (top 1%)
7f725416ea40,186,Super Hot (top 1%)
7f725416ea80,197,Super Hot (top 1%)
7f725416eac0,172,Super Hot (top 1%)
7f725416eb00,99,Hot (11+ pairs)
7f725416eb40,140,Hot (11+ pairs)
7f725416eb80,41,Hot (11+ pairs)
7f725416ebc0,70,Hot (11+ pairs)
7f725416ec00,43,Hot (11+ pairs)
7f725416ec40,17,Hot (11+ pairs)
7f725416ec80,35,Hot (11+ pairs)
7f725416ecc0,31,Hot (11+ pairs)
7f725416ed00,20,Hot (11+ pairs)
7f725416ed40,12,Hot (11+ pairs)
7f725416ed80,82,Hot (11+ pairs)
7f725416edc0,98,Hot (11+ pairs)
7f725416ee00,69,Hot (11+ pairs)
7f725416ee40,68,Hot (11+ pairs)
7f725416ee80,27,Hot (11+ pairs)
7f725416eec0,25,Hot (11+ pairs)
7f725416ef00,62,Hot (11+ pairs)
7f725416ef40,115,Hot (11+ pairs)
7f725416ef80,11,Hot (11+ pairs)
7f725416efc0,7,Warm (3-10 pairs)
7f725416f000,4,Warm (3-10 pairs)
7f725416f040,4,Warm (3-10 pairs)
7f725416f080,6,Warm (3-10 pairs)
7f725416f0c0,14,Hot (11+ pairs)
7f725416f100,12,Hot (11+ pairs)
7f725416f140,19,Hot (11+ pairs)
7f725416f180,39,Hot (11+ pairs)
7f725416f1c0,11,Hot (11+ pairs)
7f725416f200,3,Warm (3-10 pairs)
7f725416f240,6,Warm (3-10 pairs)
7f725416f280,2,Cold (1-2 pairs)
7f725416f2c0,1,Cold (1-2 pairs)
7f725416f300,28,Hot (11+ pairs)
7f725416f340,48,Hot (11+ pairs)
7f725416f380,56,Hot (11+ pairs)
7f725416f3c0,30,Hot (11+ pairs)
7f725416f400,20,Hot (11+ pairs)
7f725416f440,40,Hot (11+ pairs)
7f725416f480,20,Hot (11+ pairs)
7f725416f4c0,38,Hot (11+ pairs)
7f725416f500,47,Hot (11+ pairs)
7f725416f540,25,Hot (11+ pairs)
7f725416f580,34,Hot (11+ pairs)
7f725416f5c0,23,Hot (11+ pairs)
7f725416f600,7,Warm (3-10 pairs)
7f725416f680,1,Cold (1-2 pairs)
7f725416f6c0,21,Hot (11+ pairs)
7f725416f700,88,Hot (11+ pairs)
7f725416f740,32,Hot (11+ pairs)
7f725416f780,20,Hot (11+ pairs)
7f725416f7c0,27,Hot (11+ pairs)
7f725416f800,18,Hot (11+ pairs)
7f725416f840,26,Hot (11+ pairs)
7f725416f880,36,Hot (11+ pairs)
7f725416f8c0,43,Hot (11+ pairs)
7f725416f900,46,Hot (11+ pairs)
7f725416f940,48,Hot (11+ pairs)
7f725416f980,57,Hot (11+ pairs)
7f725416f9c0,86,Hot (11+ pairs)
7f725416fa00,85,Hot (11+ pairs)
7f725416fa40,79,Hot (11+ pairs)
7f725416fa80,113,Hot (11+ pairs)
7f725416fac0,154,Super Hot (top 1%)
7f725416fb00,78,Hot (11+ pairs)
7f725416fb40,31,Hot (11+ pairs)
7f725416fb80,63,Hot (11+ pairs)
7f725416fbc0,75,Hot (11+ pairs)
7f725416fc00,87,Hot (11+ pairs)
7f725416fc40,25,Hot (11+ pairs)
7f725416fc80,45,Hot (11+ pairs)
7f725416fcc0,20,Hot (11+ pairs)
7f725416fd00,1,Cold (1-2 pairs)
7f725416fd80,1,Cold (1-2 pairs)
7f7254170440,6,Warm (3-10 pairs)
7f7254170480,24,Hot (11+ pairs)
7f7254170540,16,Hot (11+ pairs)
7f7254170580,24,Hot (11+ pairs)
7f72541705c0,1,Cold (1-2 pairs)
7f72541706c0,27,Hot (11+ pairs)
7f7254170700,1612,Super Hot (top 1%)
7f7254170740,1,Cold (1-2 pairs)
7f72541709c0,6,Warm (3-10 pairs)
7f7254170a00,8,Warm (3-10 pairs)
7f7254170d00,2,Cold (1-2 pairs)
7f7254170d40,1,Cold (1-2 pairs)
7f7254607100,3,Warm (3-10 pairs)
7f7254607140,3,Warm (3-10 pairs)
7f725462f180,6,Warm (3-10 pairs)
7f725462f1c0,1,Cold (1-2 pairs)
7f725462f340,4,Warm (3-10 pairs)
7f72546fa640,1,Cold (1-2 pairs)
7f72546fa680,2,Cold (1-2 pairs)
7f725470b1c0,1,Cold (1-2 pairs)
7f7254726cc0,1,Cold (1-2 pairs)
7f725474b440,1,Cold (1-2 pairs)
7f725474b4c0,1,Cold (1-2 pairs)
7f7254750140,1,Cold (1-2 pairs)
7f7254750b80,1,Cold (1-2 pairs)
7f7254756780,3,Warm (3-10 pairs)
7f72547567c0,1,Cold (1-2 pairs)
7f7254756840,2,Cold (1-2 pairs)
7f7254756880,6,Warm (3-10 pairs)
7f72547568c0,1,Cold (1-2 pairs)
7f725475cbc0,3,Warm (3-10 pairs)
7f725475cdc0,3,Warm (3-10 pairs)
7f725475ce00,1,Cold (1-2 pairs)
7f725475f740,2,Cold (1-2 pairs)
7f7254776c80,1,Cold (1-2 pairs)
7f72547b4880,1,Cold (1-2 pairs)
7f72547bf2c0,1,Cold (1-2 pairs)
7f72547da540,1,Cold (1-2 pairs)
7f72547dab40,3,Warm (3-10 pairs)
7f7263d20100,1,Cold (1-2 pairs)
7f7263d62f40,5,Warm (3-10 pairs)
7f7263d62fc0,2,Cold (1-2 pairs)
7f7263d630c0,7,Warm (3-10 pairs)
7f7263d63140,2,Cold (1-2 pairs)
7f7263d64a40,2,Cold (1-2 pairs)
7f7263d64a80,2,Cold (1-2 pairs)
7f7263d64ac0,3,Warm (3-10 pairs)
7f7263d64b00,1,Cold (1-2 pairs)
7f7263d64b40,4,Warm (3-10 pairs)
7f7263d64d00,8,Warm (3-10 pairs)
7f7263d64d80,5,Warm (3-10 pairs)
7f7263d64e00,1,Cold (1-2 pairs)
7f7263d64e40,1,Cold (1-2 pairs)
7f7263d65fc0,1,Cold (1-2 pairs)
7f7263d660c0,1,Cold (1-2 pairs)
7f7263d6be80,1,Cold (1-2 pairs)
7f7263d6bf40,1,Cold (1-2 pairs)
7f7263d6c940,1,Cold (1-2 pairs)
7f7263d6c980,1,Cold (1-2 pairs)
7f7263d6c9c0,1,Cold (1-2 pairs)
7f7263d6ca00,2,Cold (1-2 pairs)
7f7263d6ca80,2,Cold (1-2 pairs)
7f7263d6cb00,2,Cold (1-2 pairs)
7f7263d6db00,1,Cold (1-2 pairs)
7f7263d716c0,1,Cold (1-2 pairs)
7f7263d73300,10,Warm (3-10 pairs)
7f7263d73380,3,Warm (3-10 pairs)
7f7263d733c0,1,Cold (1-2 pairs)
7f7263d73400,1,Cold (1-2 pairs)
7f7263d73440,2,Cold (1-2 pairs)
7f7263d73480,3,Warm (3-10 pairs)
7f7263d74180,1,Cold (1-2 pairs)
7f7263d894c0,1,Cold (1-2 pairs)
7f7263d9fc00,12,Hot (11+ pairs)
7f7263d9fc80,1,Cold (1-2 pairs)
7f7263d9fd00,7,Warm (3-10 pairs)
7f7263d9fd40,12,Hot (11+ pairs)
7f7263da3580,1,Cold (1-2 pairs)
7f7263da35c0,2,Cold (1-2 pairs)
7f7263da3700,37,Hot (11+ pairs)
7f7263da3740,4,Warm (3-10 pairs)
7f7263da3780,7,Warm (3-10 pairs)
7f7263da3800,8,Warm (3-10 pairs)
7f7263da3880,3,Warm (3-10 pairs)
7f7263da38c0,1,Cold (1-2 pairs)
7f7263da39c0,1,Cold (1-2 pairs)
7f7263da3a00,1,Cold (1-2 pairs)
7f7263da3a40,1,Cold (1-2 pairs)
7f7263da4a00,1,Cold (1-2 pairs)
7f7263ddea40,1,Cold (1-2 pairs)
7f7263ddeb40,2,Cold (1-2 pairs)
7f7263deb300,1,Cold (1-2 pairs)
7f7263e028c0,1,Cold (1-2 pairs)
7f7263e03380,1,Cold (1-2 pairs)
7f7264ba4040,1,Cold (1-2 pairs)
7f7264ba9b00,1,Cold (1-2 pairs)
7f7264ba9b40,2,Cold (1-2 pairs)
7f7264ba9bc0,1,Cold (1-2 pairs)
7f7264ba9c00,1,Cold (1-2 pairs)
7f7264ba9d40,1,Cold (1-2 pairs)
7f7264ba9e40,1,Cold (1-2 pairs)
7f7264bf0000,1,Cold (1-2 pairs)
7f7264bf0140,1,Cold (1-2 pairs)
7f7264bf0180,3,Warm (3-10 pairs)
7f7264bf3fc0,1,Cold (1-2 pairs)
7f7264bf8000,3,Warm (3-10 pairs)
7f7264bf8040,4,Warm (3-10 pairs)
7f7264bf8080,6,Warm (3-10 pairs)
7f7264bf80c0,3,Warm (3-10 pairs)
7f7264bf8100,3,Warm (3-10 pairs)
7f7264bfbfc0,1,Cold (1-2 pairs)
7f7264c1c000,1,Cold (1-2 pairs)
7f7264c2c000,1,Cold (1-2 pairs)
7f7264cc4000,3,Warm (3-10 pairs)
7f7264cc4040,1,Cold (1-2 pairs)
7f7264cc4740,2,Cold (1-2 pairs)
7f7264cc7fc0,2,Cold (1-2 pairs)
7f7264d20000,2,Cold (1-2 pairs)
7f7264d34180,1,Cold (1-2 pairs)
7f7264d37fc0,1,Cold (1-2 pairs)
7f7264d50000,2,Cold (1-2 pairs)
7f7264d50040,4,Warm (3-10 pairs)
7f7264d50080,1,Cold (1-2 pairs)
7f7264d500c0,1,Cold (1-2 pairs)
7f7264d53fc0,2,Cold (1-2 pairs)
7f7264d56280,1,Cold (1-2 pairs)
7f7264d57f80,1,Cold (1-2 pairs)
7f7264d80000,1,Cold (1-2 pairs)
7f7264dc4000,1,Cold (1-2 pairs)
7f7264dc4040,1,Cold (1-2 pairs)
7f7264dc6680,1,Cold (1-2 pairs)
7f7264dc6780,2,Cold (1-2 pairs)
7f7264e28440,1,Cold (1-2 pairs)
7f7264e41040,1,Cold (1-2 pairs)
7f7264e78000,1,Cold (1-2 pairs)
7f7264e7b400,3,Warm (3-10 pairs)
7f7264e7b440,1,Cold (1-2 pairs)
7f7264ea0000,2,Cold (1-2 pairs)
7f7264ea3540,1,Cold (1-2 pairs)
7f7265638000,8,Warm (3-10 pairs)
7f7265638040,4,Warm (3-10 pairs)
7f7265638080,2,Cold (1-2 pairs)
7f7265638140,4,Warm (3-10 pairs)
7f72656382c0,1,Cold (1-2 pairs)
7f72656386c0,1,Cold (1-2 pairs)
7f7265638ac0,2,Cold (1-2 pairs)
7f726563be80,1,Cold (1-2 pairs)
7f7265644300,1,Cold (1-2 pairs)
7f7265648000,1,Cold (1-2 pairs)
7f7265649000,1,Cold (1-2 pairs)
7f726564a780,1,Cold (1-2 pairs)
7f726564aa00,2,Cold (1-2 pairs)
7f726564b800,1,Cold (1-2 pairs)
7f72656dc000,17,Hot (11+ pairs)
7f72656dc040,10,Warm (3-10 pairs)
7f72656dd540,1,Cold (1-2 pairs)
7f72656dea80,1,Cold (1-2 pairs)
7f72656dffc0,1,Cold (1-2 pairs)
7f72656e0000,5,Warm (3-10 pairs)
7f72656e3fc0,1,Cold (1-2 pairs)
7f72656e4000,1,Cold (1-2 pairs)
7f72656e6a80,1,Cold (1-2 pairs)
7f72656e7fc0,1,Cold (1-2 pairs)
7f7266128000,3,Warm (3-10 pairs)
7f7266354000,2,Cold (1-2 pairs)
7f72665f98c0,2,Cold (1-2 pairs)
7f72666c61c0,1,Cold (1-2 pairs)
7f72666f1dc0,1,Cold (1-2 pairs)
7f726670d700,1,Cold (1-2 pairs)
7f7266768000,1,Cold (1-2 pairs)
7f726676c040,1,Cold (1-2 pairs)
7f7266774040,1,Cold (1-2 pairs)
7f726678c000,1,Cold (1-2 pairs)
7f726c001380,4,Warm (3-10 pairs)
7f726c361400,1,Cold (1-2 pairs)
7f726c361440,3,Warm (3-10 pairs)
7f726c361480,13,Hot (11+ pairs)
7f726c3614c0,13,Hot (11+ pairs)
7f726c361640,3,Warm (3-10 pairs)
7f726c361680,2,Cold (1-2 pairs)
7f726c3616c0,2,Cold (1-2 pairs)
7f726c361840,1,Cold (1-2 pairs)
7f726c361940,2,Cold (1-2 pairs)
7f726c361980,1,Cold (1-2 pairs)
7f726c3619c0,7,Warm (3-10 pairs)
7f726c361a00,3,Warm (3-10 pairs)
7f726c361a40,1,Cold (1-2 pairs)
7f726c361a80,2,Cold (1-2 pairs)
7f726c361ac0,1,Cold (1-2 pairs)
7f726c361b00,1,Cold (1-2 pairs)
7f7273ef9900,1,Cold (1-2 pairs)
7f7273efef80,1,Cold (1-2 pairs)
7f7273f22ec0,1,Cold (1-2 pairs)
7f7273fe01c0,2,Cold (1-2 pairs)
7f7273fe0200,1,Cold (1-2 pairs)
7f7273fe0bc0,1,Cold (1-2 pairs)
7f7274000f00,2,Cold (1-2 pairs)
7f7274000f40,2,Cold (1-2 pairs)
7f7274000f80,2,Cold (1-2 pairs)
7f7274001100,2,Cold (1-2 pairs)
7f72740014c0,1,Cold (1-2 pairs)
7f7274001500,3,Warm (3-10 pairs)
7f7274001c40,1,Cold (1-2 pairs)
7f7274001c80,2,Cold (1-2 pairs)
7f7274005c00,4,Warm (3-10 pairs)
7f7274005c40,2,Cold (1-2 pairs)
7f7274005dc0,7,Warm (3-10 pairs)
7f7274005e00,5,Warm (3-10 pairs)
7f7274007340,1,Cold (1-2 pairs)
7f7274008ac0,1,Cold (1-2 pairs)
7f727400ba00,2,Cold (1-2 pairs)
7f727400c040,1,Cold (1-2 pairs)
7f727400c640,7,Warm (3-10 pairs)
7f727400d8c0,1,Cold (1-2 pairs)
7f7274013540,6,Warm (3-10 pairs)
7f7274013580,2,Cold (1-2 pairs)
7f727401da00,1,Cold (1-2 pairs)
7f727401de40,5,Warm (3-10 pairs)
7f727401dec0,2,Cold (1-2 pairs)
7f72742c3780,5,Warm (3-10 pairs)
7f72742c7180,1,Cold (1-2 pairs)
7f72742ccd80,1,Cold (1-2 pairs)
7f72742ccdc0,3,Warm (3-10 pairs)
7f72742cce40,5,Warm (3-10 pairs)
7f72742cce80,9,Warm (3-10 pairs)
7f72742cd900,1,Cold (1-2 pairs)
7f72742cda40,5,Warm (3-10 pairs)
7f72742cef80,17,Hot (11+ pairs)
7f72742d2600,4,Warm (3-10 pairs)
7f72742d2700,15,Hot (11+ pairs)
7f72742d2740,13,Hot (11+ pairs)
7f72742d2900,1,Cold (1-2 pairs)
7f72742d2e00,2,Cold (1-2 pairs)
7f72742d3740,1,Cold (1-2 pairs)
7f72742d3800,1,Cold (1-2 pairs)
7f72742d3840,1,Cold (1-2 pairs)
7f72742d4940,2,Cold (1-2 pairs)
7f72742d4980,6,Warm (3-10 pairs)
7f72742d4a00,14,Hot (11+ pairs)
7f72742d4ac0,1,Cold (1-2 pairs)
7f72742d4f00,19,Hot (11+ pairs)
7f72742d4f40,7,Warm (3-10 pairs)
7f72742d4f80,6,Warm (3-10 pairs)
7f72742d5100,1,Cold (1-2 pairs)
7f72742d5200,10,Warm (3-10 pairs)
7f72742d5240,4,Warm (3-10 pairs)
7f72742d6980,2,Cold (1-2 pairs)
7f72742d69c0,9,Warm (3-10 pairs)
7f72742d6ac0,2,Cold (1-2 pairs)
7f72742d6b00,2,Cold (1-2 pairs)
7f72742d6b40,1,Cold (1-2 pairs)
7f72742d6c00,1,Cold (1-2 pairs)
7f72742f9c80,1,Cold (1-2 pairs)
7f72742fc100,2,Cold (1-2 pairs)
7f72742ff6c0,4,Warm (3-10 pairs)
7f72742ff700,1,Cold (1-2 pairs)
7f72742ff780,7,Warm (3-10 pairs)
7f7274300440,5,Warm (3-10 pairs)
7f72743044c0,1,Cold (1-2 pairs)
7f7274305a80,1,Cold (1-2 pairs)
7f7274306c80,1,Cold (1-2 pairs)
7f72743076c0,2,Cold (1-2 pairs)
7f7274307780,1,Cold (1-2 pairs)
7f7274307fc0,2,Cold (1-2 pairs)
7f7274308040,4,Warm (3-10 pairs)
7f72743080c0,3,Warm (3-10 pairs)
7f72743081c0,1,Cold (1-2 pairs)
7f7274308200,8,Warm (3-10 pairs)
7f7274308240,1,Cold (1-2 pairs)
7f7274308280,4,Warm (3-10 pairs)
7f72743082c0,10,Warm (3-10 pairs)
7f7274308300,1,Cold (1-2 pairs)
7f7274309080,2,Cold (1-2 pairs)
7f72743090c0,15,Hot (11+ pairs)
7f7274309100,2,Cold (1-2 pairs)
7f72743175c0,9,Warm (3-10 pairs)
7f7274317600,2,Cold (1-2 pairs)
7f7274335600,1,Cold (1-2 pairs)
7f7274335640,1,Cold (1-2 pairs)
7f72743394c0,1,Cold (1-2 pairs)
7f7274339ac0,1,Cold (1-2 pairs)
7f7274339b80,1,Cold (1-2 pairs)
7f7274339bc0,1,Cold (1-2 pairs)
7f7274339c00,3,Warm (3-10 pairs)
7f727436ebc0,1,Cold (1-2 pairs)
7f72743803c0,1,Cold (1-2 pairs)
7f727438b740,2,Cold (1-2 pairs)
7f727438b940,7,Warm (3-10 pairs)
7f72743933c0,1,Cold (1-2 pairs)
7f7274393580,1,Cold (1-2 pairs)
7f7274395780,1,Cold (1-2 pairs)
7f72743d2180,2,Cold (1-2 pairs)
7f72743d2300,1,Cold (1-2 pairs)
7f72743d2340,1,Cold (1-2 pairs)
7f72743d2380,1,Cold (1-2 pairs)
7f72743d3580,2,Cold (1-2 pairs)
7f72743d3640,1,Cold (1-2 pairs)
7f72743d3680,2,Cold (1-2 pairs)
7f7274fe6dc0,4,Warm (3-10 pairs)
7f7275d71080,2,Cold (1-2 pairs)
7f7275d71700,4,Warm (3-10 pairs)
7f7275d71b80,1,Cold (1-2 pairs)
7f7275d78e40,2,Cold (1-2 pairs)
7f7275d78e80,2,Cold (1-2 pairs)
7f727660fa00,4,Warm (3-10 pairs)
7f727660fc80,15,Hot (11+ pairs)
7f727660fcc0,18,Hot (11+ pairs)
7f727660fd00,6,Warm (3-10 pairs)
7f727660fd40,3,Warm (3-10 pairs)
7f727660fe40,24,Hot (11+ pairs)
7f727660fec0,2,Cold (1-2 pairs)
7f72766133c0,1,Cold (1-2 pairs)
7f7276618240,1,Cold (1-2 pairs)
7f7276618640,4,Warm (3-10 pairs)
7f72766186c0,1,Cold (1-2 pairs)
7f7276618f40,2,Cold (1-2 pairs)
7f72766193c0,1,Cold (1-2 pairs)
7f727661a740,1,Cold (1-2 pairs)
7f727662c080,1,Cold (1-2 pairs)
7f7276634000,3,Warm (3-10 pairs)
7f7276637300,1,Cold (1-2 pairs)
7f7276669740,1,Cold (1-2 pairs)
7f72766872c0,1,Cold (1-2 pairs)
7f727668e700,1,Cold (1-2 pairs)
7f72766fdcc0,3,Warm (3-10 pairs)
7f72766fe0c0,1,Cold (1-2 pairs)
7f7276700ec0,1,Cold (1-2 pairs)
7f72767024c0,1,Cold (1-2 pairs)
7f7276707ec0,1,Cold (1-2 pairs)
7f727675d000,1,Cold (1-2 pairs)
7f727675f5c0,2,Cold (1-2 pairs)
7f727675f600,8,Warm (3-10 pairs)
7f727675f940,1,Cold (1-2 pairs)
7f727675fac0,1,Cold (1-2 pairs)
7f7276767440,4,Warm (3-10 pairs)
7f7276768c00,1,Cold (1-2 pairs)
7f727676a2c0,2,Cold (1-2 pairs)
7f727676a6c0,1,Cold (1-2 pairs)
7f727676bc00,1,Cold (1-2 pairs)
7f727676bc40,1,Cold (1-2 pairs)
7f727676cd00,2,Cold (1-2 pairs)
7f7276774280,1,Cold (1-2 pairs)
7f72767755c0,17,Hot (11+ pairs)
7f7276775600,20,Hot (11+ pairs)
7f7276775640,1,Cold (1-2 pairs)
7f7276775680,2,Cold (1-2 pairs)
7f72767756c0,1,Cold (1-2 pairs)
7f7276775700,1,Cold (1-2 pairs)
7f7276775740,2,Cold (1-2 pairs)
7f7276775880,2,Cold (1-2 pairs)
7f7276775a40,10,Warm (3-10 pairs)
7f7276775a80,5,Warm (3-10 pairs)
7f7276775ac0,1,Cold (1-2 pairs)
7f7276775ec0,4,Warm (3-10 pairs)
7f7276777d00,2,Cold (1-2 pairs)
7f7276779400,1,Cold (1-2 pairs)
7f7276779440,1,Cold (1-2 pairs)
7f727677bec0,2,Cold (1-2 pairs)
7f727677bf00,1,Cold (1-2 pairs)
7f7276781480,3,Warm (3-10 pairs)
7f72767814c0,1,Cold (1-2 pairs)
7f7276786b80,4,Warm (3-10 pairs)
7f7276786bc0,8,Warm (3-10 pairs)
7f7276786fc0,2,Cold (1-2 pairs)
7f7276787640,1,Cold (1-2 pairs)
7f7276788700,3,Warm (3-10 pairs)
7f7276788740,1,Cold (1-2 pairs)
7f727678a480,1,Cold (1-2 pairs)
7f727678b800,2,Cold (1-2 pairs)
7f727678c100,1,Cold (1-2 pairs)
7f727678f600,3,Warm (3-10 pairs)
7f727678fa00,2,Cold (1-2 pairs)
7f7276792240,1,Cold (1-2 pairs)
7f7276793dc0,2,Cold (1-2 pairs)
7f7276795180,2,Cold (1-2 pairs)
7f72767955c0,2,Cold (1-2 pairs)
7f7276796500,5,Warm (3-10 pairs)
7f7276799200,2,Cold (1-2 pairs)
7f727679a640,1,Cold (1-2 pairs)
7f727679d500,1,Cold (1-2 pairs)
7f727679efc0,1,Cold (1-2 pairs)
7f727679f100,2,Cold (1-2 pairs)
7f72767a4240,1,Cold (1-2 pairs)
7f72767a4580,1,Cold (1-2 pairs)
7f72767a45c0,3,Warm (3-10 pairs)
7f72767a49c0,2,Cold (1-2 pairs)
7f72767a4a00,2,Cold (1-2 pairs)
7f72767b17c0,1,Cold (1-2 pairs)
7f72767b1800,4,Warm (3-10 pairs)
7f72767bc600,2,Cold (1-2 pairs)
7f72767bca00,1,Cold (1-2 pairs)
7f72767bcac0,1,Cold (1-2 pairs)
7f72767bcb80,2,Cold (1-2 pairs)
7f72767bcbc0,1,Cold (1-2 pairs)
7f72767c8600,2,Cold (1-2 pairs)
7f72767c8780,2,Cold (1-2 pairs)
7f72767c87c0,3,Warm (3-10 pairs)
7f72767c8a00,3,Warm (3-10 pairs)
7f72767c8b80,2,Cold (1-2 pairs)
7f72767c9a00,1,Cold (1-2 pairs)
7f7276bbe600,6,Warm (3-10 pairs)
7f7276bbe640,1,Cold (1-2 pairs)
7f7276bbe840,1,Cold (1-2 pairs)
7f7276bc7bc0,3,Warm (3-10 pairs)
7f7276bc7c00,5,Warm (3-10 pairs)
7f7276bc7c40,3,Warm (3-10 pairs)
7f7276bc7c80,5,Warm (3-10 pairs)
7f7276bd7a40,1,Cold (1-2 pairs)
7f7276bd7b00,1,Cold (1-2 pairs)
7f7276bd7b80,1,Cold (1-2 pairs)
7f7276bd7c00,1,Cold (1-2 pairs)
7f7276bdee40,1,Cold (1-2 pairs)
7f7276bf15c0,1,Cold (1-2 pairs)
7f7276bfb100,1,Cold (1-2 pairs)
7f7276bfe9c0,1,Cold (1-2 pairs)
7f7276c077c0,2,Cold (1-2 pairs)
7f7276c07800,3,Warm (3-10 pairs)
7f7276c17c80,2,Cold (1-2 pairs)
7f7276c17cc0,1,Cold (1-2 pairs)
7f7276c1d000,1,Cold (1-2 pairs)
7f7276c1d040,1,Cold (1-2 pairs)
7f7276c1d080,1,Cold (1-2 pairs)
7f7276c37680,1,Cold (1-2 pairs)
7f7276c376c0,2,Cold (1-2 pairs)
7f7276c37700,2,Cold (1-2 pairs)
7f7276c37740,5,Warm (3-10 pairs)
7f7276c37780,3,Warm (3-10 pairs)
7f7276c377c0,2,Cold (1-2 pairs)
7f7276c37800,2,Cold (1-2 pairs)
7f7276c37840,2,Cold (1-2 pairs)
7f7276c37880,6,Warm (3-10 pairs)
7f7276c378c0,2,Cold (1-2 pairs)
7f7276c37900,6,Warm (3-10 pairs)
7f7276c37940,2,Cold (1-2 pairs)
7f7276c37980,5,Warm (3-10 pairs)
7f7276c379c0,1,Cold (1-2 pairs)
7f7276c37a00,1,Cold (1-2 pairs)
7f7276c37a40,2,Cold (1-2 pairs)
7f7276c3a140,1,Cold (1-2 pairs)
7f7276c48b40,1,Cold (1-2 pairs)
7f7276c53800,1,Cold (1-2 pairs)
7f7276c53840,1,Cold (1-2 pairs)
7f7276c67280,1,Cold (1-2 pairs)
7f7276c68000,1,Cold (1-2 pairs)
7f7276c6a300,1,Cold (1-2 pairs)
7f7276c6e500,7,Warm (3-10 pairs)
7f7276c6e540,12,Hot (11+ pairs)
7f7276c6e580,8,Warm (3-10 pairs)
7f7276c6f780,1,Cold (1-2 pairs)
7f7276c7c040,1,Cold (1-2 pairs)
7f7276c7c0c0,4,Warm (3-10 pairs)
7f7276c7c1c0,1,Cold (1-2 pairs)
7f7276c7c700,1,Cold (1-2 pairs)
7f7276c834c0,1,Cold (1-2 pairs)
7f7276c85500,1,Cold (1-2 pairs)
7f7276c85540,3,Warm (3-10 pairs)
7f7276c97a00,3,Warm (3-10 pairs)
7f7276c9a2c0,2,Cold (1-2 pairs)
7f7276c9a300,10,Warm (3-10 pairs)
7f7276c9a340,3,Warm (3-10 pairs)
7f7276c9a380,3,Warm (3-10 pairs)
7f7276c9a3c0,3,Warm (3-10 pairs)
7f7276c9a400,1,Cold (1-2 pairs)
7f7276c9a440,1,Cold (1-2 pairs)
7f7276c9a480,3,Warm (3-10 pairs)
7f7276c9a4c0,2,Cold (1-2 pairs)
7f7276c9a500,1,Cold (1-2 pairs)
7f7276c9a540,1,Cold (1-2 pairs)
7f7276c9a580,2,Cold (1-2 pairs)
7f7276cafdc0,1,Cold (1-2 pairs)
7f7276caff00,1,Cold (1-2 pairs)
7f7276cb0080,1,Cold (1-2 pairs)
7f7276cb6d80,7,Warm (3-10 pairs)
7f7276cb6dc0,13,Hot (11+ pairs)
7f7276cb6e00,11,Hot (11+ pairs)
7f7276cb6e40,5,Warm (3-10 pairs)
7f7276cfdcc0,2,Cold (1-2 pairs)
7f7276cfdd80,1,Cold (1-2 pairs)
7f7276cfde80,1,Cold (1-2 pairs)
7f7276cfdec0,2,Cold (1-2 pairs)
7f7276cfdf00,1,Cold (1-2 pairs)
7f7276cfdf80,1,Cold (1-2 pairs)
7f7276cfdfc0,1,Cold (1-2 pairs)
7f7276cfe000,1,Cold (1-2 pairs)
7f7276cfe040,2,Cold (1-2 pairs)
7f7276cfe4c0,1,Cold (1-2 pairs)
