Cacheblock,op_pair_count,temperature
7f9c0f57ae80,2,Cold (1-2 pairs)
7f9c0f57aec0,5,Warm (3-10 pairs)
7f9c0f57af00,2,Cold (1-2 pairs)
7f9c0f57af40,5,Warm (3-10 pairs)
7f9c0f57af80,1,Cold (1-2 pairs)
7f9c0f57afc0,1,Cold (1-2 pairs)
7f9c0f57b140,3,Warm (3-10 pairs)
7f9c0f57b180,3,Warm (3-10 pairs)
7f9c0f57b240,1,Cold (1-2 pairs)
7f9c0f57b280,1,Cold (1-2 pairs)
7f9c0f57b2c0,1,Cold (1-2 pairs)
7f9c0f57b340,1,Cold (1-2 pairs)
7f9c0f57b3c0,1,Cold (1-2 pairs)
7f9c0f57b400,1,Cold (1-2 pairs)
7f9c0f57ba00,1,Cold (1-2 pairs)
7f9c0f57bbc0,2,Cold (1-2 pairs)
7f9c0f57bc00,1,Cold (1-2 pairs)
7f9c0f57bcc0,2,Cold (1-2 pairs)
7f9c0f57bdc0,2,Cold (1-2 pairs)
7f9c0f57be00,6,Warm (3-10 pairs)
7f9c0f57c000,3,Warm (3-10 pairs)
7f9c0f57c040,1,Cold (1-2 pairs)
7f9c0f57c080,2,Cold (1-2 pairs)
7f9c0f57c0c0,16,Hot (11+ pairs)
7f9c0f57c100,2,Cold (1-2 pairs)
7f9c0f57c400,1,Cold (1-2 pairs)
7f9c0f57ff40,1,Cold (1-2 pairs)
7f9c0f580100,1,Cold (1-2 pairs)
7f9c0f580180,1,Cold (1-2 pairs)
7f9c0f5803c0,1,Cold (1-2 pairs)
7f9c0f5806c0,1,Cold (1-2 pairs)
7f9c0f580700,2,Cold (1-2 pairs)
7f9c0f580780,4,Warm (3-10 pairs)
7f9c0f5807c0,1,Cold (1-2 pairs)
7f9c0f661e80,1,Cold (1-2 pairs)
7f9c0f661ec0,3,Warm (3-10 pairs)
7f9c0f661f00,3,Warm (3-10 pairs)
7f9c0f661f40,2,Cold (1-2 pairs)
7f9c0f662900,4,Warm (3-10 pairs)
7f9c0f6629c0,3,Warm (3-10 pairs)
7f9c0f662c00,8,Warm (3-10 pairs)
7f9c0f662d40,2,Cold (1-2 pairs)
7f9c0f662e40,2,Cold (1-2 pairs)
7f9c0f663580,3,Warm (3-10 pairs)
7f9c0f663780,3,Warm (3-10 pairs)
7f9c0f663800,1,Cold (1-2 pairs)
7f9c0f663840,13,Hot (11+ pairs)
7f9c0f664440,1,Cold (1-2 pairs)
7f9c0f664580,2,Cold (1-2 pairs)
7f9c0f6646c0,2,Cold (1-2 pairs)
7f9c0f664800,1,Cold (1-2 pairs)
7f9c0f664ac0,2,Cold (1-2 pairs)
7f9c0f664b00,2,Cold (1-2 pairs)
7f9c0f664c00,1,Cold (1-2 pairs)
7f9c0f664d00,1,Cold (1-2 pairs)
7f9c0f664d80,2,Cold (1-2 pairs)
7f9c0f664e00,8,Warm (3-10 pairs)
7f9c0f664e80,2,Cold (1-2 pairs)
7f9c0f664ec0,13,Hot (11+ pairs)
7f9c0f664f00,2,Cold (1-2 pairs)
7f9c0f665180,1,Cold (1-2 pairs)
7f9c0f665280,2,Cold (1-2 pairs)
7f9c0f6652c0,1,Cold (1-2 pairs)
7f9c0f665640,1,Cold (1-2 pairs)
7f9c0f665700,6,Warm (3-10 pairs)
7f9c0f665740,2,Cold (1-2 pairs)
7f9c0f665b80,3,Warm (3-10 pairs)
7f9c0f665e00,1,Cold (1-2 pairs)
7f9c0f666300,2,Cold (1-2 pairs)
7f9c0f666340,7,Warm (3-10 pairs)
7f9c0f6664c0,4,Warm (3-10 pairs)
7f9c0f666b00,1,Cold (1-2 pairs)
7f9c0f666b40,1,Cold (1-2 pairs)
7f9c0f6681c0,1,Cold (1-2 pairs)
7f9c0f668200,2,Cold (1-2 pairs)
7f9c0f668e40,1,Cold (1-2 pairs)
7f9c0f668e80,33,Hot (11+ pairs)
7f9c0f669040,2,Cold (1-2 pairs)
7f9c0f669080,7,Warm (3-10 pairs)
7f9c0f669100,2,Cold (1-2 pairs)
7f9c0f66a240,3,Warm (3-10 pairs)
7f9c0f66a5c0,2,Cold (1-2 pairs)
7f9c0f66a600,3,Warm (3-10 pairs)
7f9c0f66c780,1,Cold (1-2 pairs)
7f9c0f66c7c0,2,Cold (1-2 pairs)
7f9c0f66c800,1,Cold (1-2 pairs)
7f9c0f66c840,1,Cold (1-2 pairs)
7f9c0f66c880,1,Cold (1-2 pairs)
7f9c0f66d840,1,Cold (1-2 pairs)
7f9c0f66e6c0,1,Cold (1-2 pairs)
7f9c0f66e700,1,Cold (1-2 pairs)
7f9c0f66ea40,1,Cold (1-2 pairs)
7f9c0f66ea80,1,Cold (1-2 pairs)
7f9c0f66eb40,1,Cold (1-2 pairs)
7f9c0f670100,1,Cold (1-2 pairs)
7f9c0f6831c0,2,Cold (1-2 pairs)
7f9c0f684ec0,1,Cold (1-2 pairs)
7f9c0f684f00,1,Cold (1-2 pairs)
7f9c0f68ab00,1,Cold (1-2 pairs)
7f9c0f68ab40,2,Cold (1-2 pairs)
7f9c0f68b140,1,Cold (1-2 pairs)
7f9c0f68dd40,3,Warm (3-10 pairs)
7f9c0f68f3c0,2,Cold (1-2 pairs)
7f9c0f68fc40,3,Warm (3-10 pairs)
7f9c0f68fc80,1,Cold (1-2 pairs)
7f9c0f690180,9,Warm (3-10 pairs)
7f9c0f692f80,4,Warm (3-10 pairs)
7f9c0f693f00,7,Warm (3-10 pairs)
7f9c0f695580,2,Cold (1-2 pairs)
7f9c0f6958c0,2,Cold (1-2 pairs)
7f9c0f695900,2,Cold (1-2 pairs)
7f9c0f695940,1,Cold (1-2 pairs)
7f9c0f695bc0,2,Cold (1-2 pairs)
7f9c0f695e40,2,Cold (1-2 pairs)
7f9c0f696200,1,Cold (1-2 pairs)
7f9c0f6966c0,1,Cold (1-2 pairs)
7f9c0f697700,1,Cold (1-2 pairs)
7f9c0f697fc0,1,Cold (1-2 pairs)
7f9c0f69a900,4,Warm (3-10 pairs)
7f9c0f69bd80,1,Cold (1-2 pairs)
7f9c0f69bdc0,1,Cold (1-2 pairs)
7f9c0f69c440,2,Cold (1-2 pairs)
7f9c0f69c500,2,Cold (1-2 pairs)
7f9c0f69c6c0,2,Cold (1-2 pairs)
7f9c0f69c780,2,Cold (1-2 pairs)
7f9c0f69c900,2,Cold (1-2 pairs)
7f9c0f69cb40,1,Cold (1-2 pairs)
7f9c0f69cc00,2,Cold (1-2 pairs)
7f9c0f69d000,2,Cold (1-2 pairs)
7f9c0f69d040,2,Cold (1-2 pairs)
7f9c0f69d780,1,Cold (1-2 pairs)
7f9c0f69e0c0,1,Cold (1-2 pairs)
7f9c0f69e100,1,Cold (1-2 pairs)
7f9c0f69e140,3,Warm (3-10 pairs)
7f9c0f69e880,1,Cold (1-2 pairs)
7f9c0f69e8c0,1,Cold (1-2 pairs)
7f9c0f69e900,1,Cold (1-2 pairs)
7f9c0f69f300,1,Cold (1-2 pairs)
7f9c0f69f340,1,Cold (1-2 pairs)
7f9c0f6a0500,1,Cold (1-2 pairs)
7f9c0f6a1a00,1,Cold (1-2 pairs)
7f9c0f6a1ac0,1,Cold (1-2 pairs)
7f9c0f6a25c0,3,Warm (3-10 pairs)
7f9c0f6a2640,1,Cold (1-2 pairs)
7f9c0f6a2680,2,Cold (1-2 pairs)
7f9c0f6a26c0,1,Cold (1-2 pairs)
7f9c0f6a2700,2,Cold (1-2 pairs)
7f9c0f6a2900,3,Warm (3-10 pairs)
7f9c0f6a5800,1,Cold (1-2 pairs)
7f9c0f6a5840,1,Cold (1-2 pairs)
7f9c0f6a58c0,2,Cold (1-2 pairs)
7f9c0f6a5ac0,4,Warm (3-10 pairs)
7f9c0f6a9300,2,Cold (1-2 pairs)
7f9c0f6a9380,1,Cold (1-2 pairs)
7f9c0f6a9480,1,Cold (1-2 pairs)
7f9c0f6a9680,1,Cold (1-2 pairs)
7f9c0f6aa240,2,Cold (1-2 pairs)
7f9c0f6ab8c0,1,Cold (1-2 pairs)
7f9c0f6ac480,1,Cold (1-2 pairs)
7f9c0f6ac580,4,Warm (3-10 pairs)
7f9c0f6ac6c0,1,Cold (1-2 pairs)
7f9c0f6ac8c0,1,Cold (1-2 pairs)
7f9c0f6ac9c0,1,Cold (1-2 pairs)
7f9c0f6accc0,1,Cold (1-2 pairs)
7f9c0f6acd00,2,Cold (1-2 pairs)
7f9c0f6acfc0,2,Cold (1-2 pairs)
7f9c0f6ad080,1,Cold (1-2 pairs)
7f9c0f6ad140,1,Cold (1-2 pairs)
7f9c0f6ad180,3,Warm (3-10 pairs)
7f9c0f6ad240,1,Cold (1-2 pairs)
7f9c0f6ad9c0,1,Cold (1-2 pairs)
7f9c0f6adec0,3,Warm (3-10 pairs)
7f9c0f6b1600,1,Cold (1-2 pairs)
7f9c0f6b2980,2,Cold (1-2 pairs)
7f9c0f6b2a00,2,Cold (1-2 pairs)
7f9c0f6b3780,1,Cold (1-2 pairs)
7f9c0f6b3940,2,Cold (1-2 pairs)
7f9c0f6b3b80,3,Warm (3-10 pairs)
7f9c0f6b3e40,1,Cold (1-2 pairs)
7f9c0f6b3e80,2,Cold (1-2 pairs)
7f9c0f6b4600,1,Cold (1-2 pairs)
7f9c0f6b4ac0,2,Cold (1-2 pairs)
7f9c0f6b4c00,1,Cold (1-2 pairs)
7f9c0f6b4e80,1,Cold (1-2 pairs)
7f9c0f6b4f40,3,Warm (3-10 pairs)
7f9c0f6b5000,3,Warm (3-10 pairs)
7f9c0f6b5080,1,Cold (1-2 pairs)
7f9c0f6b5100,9,Warm (3-10 pairs)
7f9c0f6b5140,2,Cold (1-2 pairs)
7f9c0f6b5300,1,Cold (1-2 pairs)
7f9c0f6b5340,1,Cold (1-2 pairs)
7f9c0f6b53c0,5,Warm (3-10 pairs)
7f9c0f6b54c0,2,Cold (1-2 pairs)
7f9c0f6b5500,3,Warm (3-10 pairs)
7f9c0f6b63c0,2,Cold (1-2 pairs)
7f9c0f6b6440,2,Cold (1-2 pairs)
7f9c0f6b6480,1,Cold (1-2 pairs)
7f9c0f6b6600,2,Cold (1-2 pairs)
7f9c0f6b6640,1,Cold (1-2 pairs)
7f9c0f6b68c0,1,Cold (1-2 pairs)
7f9c0f6b6900,2,Cold (1-2 pairs)
7f9c0f6b79c0,1,Cold (1-2 pairs)
7f9c0f6b8540,1,Cold (1-2 pairs)
7f9c0f6b8e40,10,Warm (3-10 pairs)
7f9c0f6b8e80,1,Cold (1-2 pairs)
7f9c0f6c7900,3,Warm (3-10 pairs)
7f9c0f6c7c00,1,Cold (1-2 pairs)
7f9c0f6c7c40,1,Cold (1-2 pairs)
7f9c0f6c7e40,1,Cold (1-2 pairs)
7f9c0f6c7fc0,3,Warm (3-10 pairs)
7f9c0f6c8000,1,Cold (1-2 pairs)
7f9c0f6c8180,1,Cold (1-2 pairs)
7f9c0f6c8480,1,Cold (1-2 pairs)
7f9c0f6c84c0,2,Cold (1-2 pairs)
7f9c0f6c8cc0,2,Cold (1-2 pairs)
7f9c0f6cc040,1,Cold (1-2 pairs)
7f9c0f6ce980,1,Cold (1-2 pairs)
7f9c0f6cea00,8,Warm (3-10 pairs)
7f9c0f6cea40,13,Hot (11+ pairs)
7f9c0f6cea80,1,Cold (1-2 pairs)
7f9c0f6ceb00,4,Warm (3-10 pairs)
7f9c0f6ceb80,1,Cold (1-2 pairs)
7f9c0f6cec40,5,Warm (3-10 pairs)
7f9c0f6cec80,12,Hot (11+ pairs)
7f9c0f6cef40,2,Cold (1-2 pairs)
7f9c0f6cf040,3,Warm (3-10 pairs)
7f9c0f6cf400,1,Cold (1-2 pairs)
7f9c0f6cf640,1,Cold (1-2 pairs)
7f9c0f6cf9c0,1,Cold (1-2 pairs)
7f9c0f6cfa00,5,Warm (3-10 pairs)
7f9c0f6cfb00,5,Warm (3-10 pairs)
7f9c0f6d0140,2,Cold (1-2 pairs)
7f9c0f6d0180,2,Cold (1-2 pairs)
7f9c0f6d0500,1,Cold (1-2 pairs)
7f9c0f6d08c0,2,Cold (1-2 pairs)
7f9c0f6d0940,1,Cold (1-2 pairs)
7f9c0f6d0a40,1,Cold (1-2 pairs)
7f9c0f6d3880,2,Cold (1-2 pairs)
7f9c0f6d3900,6,Warm (3-10 pairs)
7f9c0f6d3980,2,Cold (1-2 pairs)
7f9c0f6d3e40,1,Cold (1-2 pairs)
7f9c0f6d41c0,7,Warm (3-10 pairs)
7f9c0f6d4200,1,Cold (1-2 pairs)
7f9c0f6d4280,2,Cold (1-2 pairs)
7f9c0f6d42c0,5,Warm (3-10 pairs)
7f9c0f6d4300,4,Warm (3-10 pairs)
7f9c0f6d4340,1,Cold (1-2 pairs)
7f9c0f6d4a00,1,Cold (1-2 pairs)
7f9c0f6d4a40,1,Cold (1-2 pairs)
7f9c0f6d4ac0,1,Cold (1-2 pairs)
7f9c0f6d4b00,1,Cold (1-2 pairs)
7f9c0f6d4dc0,3,Warm (3-10 pairs)
7f9c0f6d4fc0,2,Cold (1-2 pairs)
7f9c0f6d5200,5,Warm (3-10 pairs)
7f9c0f6d52c0,1,Cold (1-2 pairs)
7f9c0f6d5300,3,Warm (3-10 pairs)
7f9c0f6d5380,2,Cold (1-2 pairs)
7f9c0f6d5480,1,Cold (1-2 pairs)
7f9c0f6d5500,3,Warm (3-10 pairs)
7f9c0f6d5780,1,Cold (1-2 pairs)
7f9c0f6d5a80,1,Cold (1-2 pairs)
7f9c0f6d5bc0,1,Cold (1-2 pairs)
7f9c0f6d5c00,2,Cold (1-2 pairs)
7f9c0f6d5cc0,1,Cold (1-2 pairs)
7f9c0f6d5d40,2,Cold (1-2 pairs)
7f9c0f6d5e40,4,Warm (3-10 pairs)
7f9c0f6d6500,3,Warm (3-10 pairs)
7f9c0f6d6540,3,Warm (3-10 pairs)
7f9c0f6d6580,5,Warm (3-10 pairs)
7f9c0f6d65c0,2,Cold (1-2 pairs)
7f9c0f6d6680,2,Cold (1-2 pairs)
7f9c0f6d6c40,1,Cold (1-2 pairs)
7f9c0f6d8d00,3,Warm (3-10 pairs)
7f9c0f6d8dc0,1,Cold (1-2 pairs)
7f9c0f6d8e40,1,Cold (1-2 pairs)
7f9c0f6d8e80,2,Cold (1-2 pairs)
7f9c0f6d8ec0,17,Hot (11+ pairs)
7f9c0f6d8f00,2,Cold (1-2 pairs)
7f9c0f6d8f40,1,Cold (1-2 pairs)
7f9c0f6d9040,3,Warm (3-10 pairs)
7f9c0f6d9200,5,Warm (3-10 pairs)
7f9c0f6d9240,12,Hot (11+ pairs)
7f9c0f6d9280,13,Hot (11+ pairs)
7f9c0f6d92c0,13,Hot (11+ pairs)
7f9c0f6d9380,3,Warm (3-10 pairs)
7f9c0f6d93c0,1,Cold (1-2 pairs)
7f9c0f6d9440,5,Warm (3-10 pairs)
7f9c0f6d9480,4,Warm (3-10 pairs)
7f9c0f6f1f00,6,Warm (3-10 pairs)
7f9c0f6f1f40,8,Warm (3-10 pairs)
7f9c0f6f1fc0,1,Cold (1-2 pairs)
7f9c0f6f2040,1,Cold (1-2 pairs)
7f9c0f6f2180,1,Cold (1-2 pairs)
7f9c0f6f23c0,2,Cold (1-2 pairs)
7f9c0f6f2780,2,Cold (1-2 pairs)
7f9c0f6faa00,1,Cold (1-2 pairs)
7f9c0f6fac40,5,Warm (3-10 pairs)
7f9c0f6fad80,6,Warm (3-10 pairs)
7f9c0f6fcc80,1,Cold (1-2 pairs)
7f9c0f6fce40,1,Cold (1-2 pairs)
7f9c0f6fd000,1,Cold (1-2 pairs)
7f9c0f716c80,1,Cold (1-2 pairs)
7f9c0f716d00,3,Warm (3-10 pairs)
7f9c0f724ac0,1,Cold (1-2 pairs)
7f9c0f752d40,1,Cold (1-2 pairs)
7f9c0f7531c0,1,Cold (1-2 pairs)
7f9c0f87a100,13,Hot (11+ pairs)
7f9c0f97ae00,8,Warm (3-10 pairs)
7f9c0f97ae40,1,Cold (1-2 pairs)
7f9c0f97afc0,2,Cold (1-2 pairs)
7f9c0f97b000,1,Cold (1-2 pairs)
7f9c0f97b080,1,Cold (1-2 pairs)
7f9c0f97b100,1,Cold (1-2 pairs)
7f9c0f97b2c0,1,Cold (1-2 pairs)
7f9c0f980e40,2,Cold (1-2 pairs)
7f9c0f980ec0,4,Warm (3-10 pairs)
7f9c0f980f40,7,Warm (3-10 pairs)
7f9c0f981dc0,5,Warm (3-10 pairs)
7f9c0f981e00,1,Cold (1-2 pairs)
7f9c0f981e40,1,Cold (1-2 pairs)
7f9c0f982240,3,Warm (3-10 pairs)
7f9c0f982280,3,Warm (3-10 pairs)
7f9c0f9822c0,3,Warm (3-10 pairs)
7f9c0f982740,1,Cold (1-2 pairs)
7f9c0f982780,1,Cold (1-2 pairs)
7f9c0f9835c0,1,Cold (1-2 pairs)
7f9c0f984880,1,Cold (1-2 pairs)
7f9c0f984d40,1,Cold (1-2 pairs)
7f9c0f985b80,1,Cold (1-2 pairs)
7f9c0f986040,1,Cold (1-2 pairs)
7f9c0f987800,3,Warm (3-10 pairs)
7f9c0f987840,2,Cold (1-2 pairs)
7f9c0f989480,1,Cold (1-2 pairs)
7f9c0f989dc0,1,Cold (1-2 pairs)
7f9c0f98b100,5,Warm (3-10 pairs)
7f9c0f98b140,2,Cold (1-2 pairs)
7f9c0f98c8c0,1,Cold (1-2 pairs)
7f9c0f99d780,9,Warm (3-10 pairs)
7f9c0f99d800,1,Cold (1-2 pairs)
7f9c0f99d880,7,Warm (3-10 pairs)
7f9c0f99d8c0,1,Cold (1-2 pairs)
7f9c0f99d900,1,Cold (1-2 pairs)
7f9c0f99da00,3,Warm (3-10 pairs)
7f9c0f99da40,2,Cold (1-2 pairs)
7f9c0f99da80,1,Cold (1-2 pairs)
7f9c0f99dc80,1,Cold (1-2 pairs)
7f9c0f99de80,14,Hot (11+ pairs)
7f9c0f99df00,7,Warm (3-10 pairs)
7f9c0f99e0c0,1,Cold (1-2 pairs)
7f9c0f9a8b00,1,Cold (1-2 pairs)
7f9c0f9a9c80,5,Warm (3-10 pairs)
7f9c0f9aa400,1,Cold (1-2 pairs)
7f9c0f9aa440,1,Cold (1-2 pairs)
7f9c0f9aac00,2,Cold (1-2 pairs)
7f9c0f9aac40,1,Cold (1-2 pairs)
7f9c0f9aacc0,4,Warm (3-10 pairs)
7f9c0f9aad00,1,Cold (1-2 pairs)
7f9c0f9aafc0,1,Cold (1-2 pairs)
7f9c0f9ab080,6,Warm (3-10 pairs)
7f9c0f9ab280,19,Hot (11+ pairs)
7f9c0f9ab380,2,Cold (1-2 pairs)
7f9c0f9ab3c0,2,Cold (1-2 pairs)
7f9c0f9ab9c0,1,Cold (1-2 pairs)
7f9c0f9abb80,10,Warm (3-10 pairs)
7f9c0f9abbc0,24,Hot (11+ pairs)
7f9c0f9abd00,3,Warm (3-10 pairs)
7f9c0f9b0900,1,Cold (1-2 pairs)
7f9c0f9b5980,1,Cold (1-2 pairs)
7f9c0f9b65c0,1,Cold (1-2 pairs)
7f9c0f9b6840,1,Cold (1-2 pairs)
7f9c0f9b68c0,4,Warm (3-10 pairs)
7f9c0f9b69c0,2,Cold (1-2 pairs)
7f9c0f9b70c0,1,Cold (1-2 pairs)
7f9c0f9b71c0,1,Cold (1-2 pairs)
7f9c0f9b7240,2,Cold (1-2 pairs)
7f9c0f9b7300,4,Warm (3-10 pairs)
7f9c0f9b7340,3,Warm (3-10 pairs)
7f9c0f9b7500,1,Cold (1-2 pairs)
7f9c0f9b9cc0,2,Cold (1-2 pairs)
7f9c0f9b9d00,2,Cold (1-2 pairs)
7f9c0f9b9d40,1,Cold (1-2 pairs)
7f9c0f9b9d80,1,Cold (1-2 pairs)
7f9c0f9b9f00,2,Cold (1-2 pairs)
7f9c0f9b9f40,2,Cold (1-2 pairs)
7f9c0f9b9f80,1,Cold (1-2 pairs)
7f9c0f9b9fc0,1,Cold (1-2 pairs)
7f9c0f9ba040,3,Warm (3-10 pairs)
7f9c0f9ba0c0,1,Cold (1-2 pairs)
7f9c0f9ba100,13,Hot (11+ pairs)
7f9c0f9ba200,1,Cold (1-2 pairs)
7f9c0f9ba240,10,Warm (3-10 pairs)
7f9c0f9ba280,2,Cold (1-2 pairs)
7f9c0fa24bc0,19,Hot (11+ pairs)
7f9c0fa24c00,49,Hot (11+ pairs)
7f9c0fa24c40,38,Hot (11+ pairs)
7f9c0fa24c80,11,Hot (11+ pairs)
7f9c0fa24cc0,2,Cold (1-2 pairs)
7f9c0fa24d00,1,Cold (1-2 pairs)
7f9c0fa24d40,6,Warm (3-10 pairs)
7f9c0fa24d80,4,Warm (3-10 pairs)
7f9c0fa24dc0,16,Hot (11+ pairs)
7f9c0fa24e80,8,Warm (3-10 pairs)
7f9c0fa25000,1,Cold (1-2 pairs)
7f9c0fa257c0,30,Hot (11+ pairs)
7f9c0fc2d000,3,Warm (3-10 pairs)
7f9c0fc2d040,4,Warm (3-10 pairs)
7f9c0fc68e80,1,Cold (1-2 pairs)
7f9c0ffe96c0,4,Warm (3-10 pairs)
7f9c0fff6e40,1,Cold (1-2 pairs)
7f9c10051ec0,2,Cold (1-2 pairs)
7f9c10051fc0,1,Cold (1-2 pairs)
7f9c101ad900,3,Warm (3-10 pairs)
7f9c101b3cc0,3,Warm (3-10 pairs)
7f9c101b4580,3,Warm (3-10 pairs)
7f9c101b45c0,6,Warm (3-10 pairs)
7f9c101b4780,1,Cold (1-2 pairs)
7f9c101cc5c0,3,Warm (3-10 pairs)
7f9c101cc640,2,Cold (1-2 pairs)
7f9c101cd000,2,Cold (1-2 pairs)
7f9c101cdbc0,3,Warm (3-10 pairs)
7f9c101cdc00,5,Warm (3-10 pairs)
7f9c101cdc40,12,Hot (11+ pairs)
7f9c101cdd40,2,Cold (1-2 pairs)
7f9c101cdd80,8,Warm (3-10 pairs)
7f9c101cddc0,1,Cold (1-2 pairs)
7f9c101cf0c0,3,Warm (3-10 pairs)
7f9c101cf180,3,Warm (3-10 pairs)
7f9c101cf780,1,Cold (1-2 pairs)
7f9c101d8700,2,Cold (1-2 pairs)
7f9c101d8d00,1,Cold (1-2 pairs)
7f9c101dc400,2,Cold (1-2 pairs)
7f9c101dc900,1,Cold (1-2 pairs)
7f9c101df000,10,Warm (3-10 pairs)
7f9c101e8780,3,Warm (3-10 pairs)
7f9c101e9c80,1,Cold (1-2 pairs)
7f9c101e9d00,1,Cold (1-2 pairs)
7f9c101eb400,1,Cold (1-2 pairs)
7f9c101f7e40,7,Warm (3-10 pairs)
7f9c101f8840,18,Hot (11+ pairs)
7f9c102091c0,6,Warm (3-10 pairs)
7f9c10225180,3,Warm (3-10 pairs)
7f9c10239a00,1,Cold (1-2 pairs)
7f9c10239a40,1,Cold (1-2 pairs)
7f9c10239a80,1,Cold (1-2 pairs)
7f9c10239ac0,2,Cold (1-2 pairs)
7f9c10239b00,1,Cold (1-2 pairs)
7f9c10239b40,2,Cold (1-2 pairs)
7f9c10239b80,1,Cold (1-2 pairs)
7f9c10239bc0,2,Cold (1-2 pairs)
7f9c10239c00,1,Cold (1-2 pairs)
7f9c10239c40,1,Cold (1-2 pairs)
7f9c10239c80,1,Cold (1-2 pairs)
7f9c10239cc0,1,Cold (1-2 pairs)
7f9c10239d00,1,Cold (1-2 pairs)
7f9c10239d40,2,Cold (1-2 pairs)
7f9c10239d80,2,Cold (1-2 pairs)
7f9c10239dc0,3,Warm (3-10 pairs)
7f9c10239e00,2,Cold (1-2 pairs)
7f9c10239e40,2,Cold (1-2 pairs)
7f9c10239e80,2,Cold (1-2 pairs)
7f9c10239ec0,1,Cold (1-2 pairs)
7f9c10239f00,2,Cold (1-2 pairs)
7f9c10239f40,1,Cold (1-2 pairs)
7f9c10239f80,1,Cold (1-2 pairs)
7f9c10239fc0,1,Cold (1-2 pairs)
7f9c1023a000,2,Cold (1-2 pairs)
7f9c1023a040,1,Cold (1-2 pairs)
7f9c1023a080,1,Cold (1-2 pairs)
7f9c1023a0c0,3,Warm (3-10 pairs)
7f9c1023a100,4,Warm (3-10 pairs)
7f9c1023de40,3,Warm (3-10 pairs)
7f9c1023de80,1,Cold (1-2 pairs)
7f9c10249000,2,Cold (1-2 pairs)
7f9c10249040,1,Cold (1-2 pairs)
7f9c1024a3c0,1,Cold (1-2 pairs)
7f9c1024a580,1,Cold (1-2 pairs)
7f9c1024f680,1,Cold (1-2 pairs)
7f9c1025c880,2,Cold (1-2 pairs)
7f9c10261600,1,Cold (1-2 pairs)
7f9c10262580,1,Cold (1-2 pairs)
7f9c10262a80,1,Cold (1-2 pairs)
7f9c10262ac0,1,Cold (1-2 pairs)
7f9c10286b40,1,Cold (1-2 pairs)
7f9c10286b80,3,Warm (3-10 pairs)
7f9c10286bc0,2,Cold (1-2 pairs)
7f9c10287e40,3,Warm (3-10 pairs)
7f9c1028b480,5,Warm (3-10 pairs)
7f9c1028d700,2,Cold (1-2 pairs)
7f9c1028d740,3,Warm (3-10 pairs)
7f9c10295600,2,Cold (1-2 pairs)
7f9c102a3900,3,Warm (3-10 pairs)
7f9c102a3940,1,Cold (1-2 pairs)
7f9c102a3980,1,Cold (1-2 pairs)
7f9c102a8000,1,Cold (1-2 pairs)
7f9c102a8080,1,Cold (1-2 pairs)
7f9c102a8100,1,Cold (1-2 pairs)
7f9c102a8240,1,Cold (1-2 pairs)
7f9c102a8a80,16,Hot (11+ pairs)
7f9c102a8e80,1,Cold (1-2 pairs)
7f9c102ab540,1,Cold (1-2 pairs)
7f9c102ab640,14,Hot (11+ pairs)
7f9c102ab680,16,Hot (11+ pairs)
7f9c102ab940,1,Cold (1-2 pairs)
7f9c102ab980,6,Warm (3-10 pairs)
7f9c102ceb00,8,Warm (3-10 pairs)
7f9c102ceb40,11,Hot (11+ pairs)
7f9c102ceb80,4,Warm (3-10 pairs)
7f9c102cebc0,7,Warm (3-10 pairs)
7f9c102cec00,2,Cold (1-2 pairs)
7f9c102ced00,1,Cold (1-2 pairs)
7f9c102cf380,1,Cold (1-2 pairs)
7f9c102cf3c0,1,Cold (1-2 pairs)
7f9c102d0680,2,Cold (1-2 pairs)
7f9c102d0ac0,3,Warm (3-10 pairs)
7f9c102d0b80,1,Cold (1-2 pairs)
7f9c102db000,2,Cold (1-2 pairs)
7f9c102dd5c0,1,Cold (1-2 pairs)
7f9c102dd600,1,Cold (1-2 pairs)
7f9c102dd640,2,Cold (1-2 pairs)
7f9c102dd700,1,Cold (1-2 pairs)
7f9c102dd740,2,Cold (1-2 pairs)
7f9c102dd780,5,Warm (3-10 pairs)
7f9c102e0a00,1,Cold (1-2 pairs)
7f9c102e0a80,1,Cold (1-2 pairs)
7f9c102e0ac0,1,Cold (1-2 pairs)
7f9c102e18c0,1,Cold (1-2 pairs)
7f9c10305740,1,Cold (1-2 pairs)
7f9c103057c0,3,Warm (3-10 pairs)
7f9c10305a40,2,Cold (1-2 pairs)
7f9c10305a80,1,Cold (1-2 pairs)
7f9c10305ac0,1,Cold (1-2 pairs)
7f9c10305bc0,1,Cold (1-2 pairs)
7f9c10305c40,1,Cold (1-2 pairs)
7f9c10305d80,1,Cold (1-2 pairs)
7f9c10309140,1,Cold (1-2 pairs)
7f9c10309180,2,Cold (1-2 pairs)
7f9c103091c0,4,Warm (3-10 pairs)
7f9c10309200,2,Cold (1-2 pairs)
7f9c10309240,1,Cold (1-2 pairs)
7f9c1030acc0,4,Warm (3-10 pairs)
7f9c10333e40,2,Cold (1-2 pairs)
7f9c10334f80,1,Cold (1-2 pairs)
7f9c10334fc0,2,Cold (1-2 pairs)
7f9c10335400,8,Warm (3-10 pairs)
7f9c10335440,1,Cold (1-2 pairs)
7f9c10335500,1,Cold (1-2 pairs)
7f9c10335540,1,Cold (1-2 pairs)
7f9c10335580,2,Cold (1-2 pairs)
7f9c103355c0,2,Cold (1-2 pairs)
